#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
726428	1398	3312	107788	109544	-	-	CRK	HSPA8	CRKII|p38	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Brehme M (2009)	19380743	9606	9606	High Throughput	-	-	-	TAP-tagged CRK|exogenous expression of bait	-	BIOGRID
726526	2060	3312	108374	109544	-	-	EPS15	HSPA8	AF-1P|AF1P|MLLT5	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Brehme M (2009)	19380743	9606	9606	High Throughput	-	-	-	TAP-tagged EPS15|exogenous expression of bait	-	BIOGRID
726589	1173	3312	107587	109544	-	-	AP2M1	HSPA8	AP50|CLAPM1|mu2	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Brehme M (2009)	19380743	9606	9606	High Throughput	-	-	-	TAP-tagged AP2M1|exogenous expression of bait	-	BIOGRID
727031	6622	3312	112506	109544	-	-	SNCA	HSPA8	NACP|PARK1|PARK4|PD1	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Reconstituted Complex	physical	Pemberton S (2011)	21832061	9606	9606	Low Throughput	-	-	-	figure 2.|figure 3.	-	BIOGRID
727087	23400	3312	116973	109544	RP1-37C10.4	-	ATP13A2	HSPA8	CLN12|HSA9947|KRPPD|PARK9	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Two-hybrid	physical	Usenovic M (2012)	22645275	9606	9606	High Throughput	-	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID
727122	23400	3312	116973	109544	RP1-37C10.4	-	ATP13A2	HSPA8	CLN12|HSA9947|KRPPD|PARK9	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-Western	physical	Usenovic M (2012)	22645275	9606	9606	Low Throughput	-	-	-	figure 1.	-	BIOGRID
733549	3998	3312	110185	109544	-	-	LMAN1	HSPA8	ERGIC-53|ERGIC53|F5F8D|FMFD1|MCFD1|MR60|gp58	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Haines DS (2012)	22337587	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
733652	5886	3312	111823	109544	-	-	RAD23A	HSPA8	HHR23A|HR23A	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Chen L (2006)	16712842	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
734881	3654	3312	109863	109544	-	-	IRAK1	HSPA8	IRAK|pelle	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	De Nardo D (2005)	15647277	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
734948	3312	6622	109544	112506	-	-	HSPA8	SNCA	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	NACP|PARK1|PARK4|PD1	Affinity Capture-Western	physical	Choi HS (2012)	22776201	9606	9606	Low Throughput	-	-	-	figure 1.	-	BIOGRID
734950	6622	3312	112506	109544	-	-	SNCA	HSPA8	NACP|PARK1|PARK4|PD1	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-Western	physical	Choi HS (2012)	22776201	9606	9606	Low Throughput	-	-	-	figure 1.	-	BIOGRID
734975	2643	3312	108913	109544	-	-	GCH1	HSPA8	DYT14|DYT5|DYT5a|GCH|GTP-CH-1|GTPCH1|HPABH4B	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Two-hybrid	physical	Swick L (2006)	16696853	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
734999	6622	3312	112506	109544	-	-	SNCA	HSPA8	NACP|PARK1|PARK4|PD1	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Protein-peptide	physical	Woods WS (2007)	17893145	9606	9606	High Throughput	-	-	-	table 1. T7 bacteriophage displaying cDNA from human brain (Novagen T7 Select).	-	BIOGRID
735651	12028	3312	198304	109544	-	-	Bax	HSPA8	-	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-Western	physical	Gotoh T (2004)	14752510	10090	9606	Low Throughput	-	-	-	figure 10.	-	BIOGRID
736694	5071	3312	111105	109544	KB-152G3.1	-	PARK2	HSPA8	AR-JP|LPRS2|PDJ|PRKN	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Imai Y (2003)	14532270	9606	9606	Low Throughput	-	-	-	exogenous expression of bait|figure 1.	-	BIOGRID
743097	3309	3312	109541	109544	-	-	HSPA5	HSPA8	BIP|GRP78|HEL-S-89n|MIF2	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.877	-	-	Denoised score >= 0.75	-	BIOGRID
744102	3312	7415	109544	113258	-	-	HSPA8	VCP	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	ALS14|HEL-220|HEL-S-70|IBMPFD|IBMPFD1|TERA|p97	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.8	-	-	Denoised score >= 0.75	-	BIOGRID
744229	3308	3312	109540	109544	-	-	HSPA4	HSPA8	APG-2|HEL-S-5a|HS24/P52|HSPH2|RY|hsp70|hsp70RY	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.752	-	-	Denoised score >= 0.75	-	BIOGRID
744793	3329	3312	109561	109544	-	-	HSPD1	HSPA8	CPN60|GROEL|HLD4|HSP-60|HSP60|HSP65|HuCHA60|SPG13	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.878	-	-	Denoised score >= 0.75	-	BIOGRID
744966	3312	6844	109544	112711	-	-	HSPA8	VAMP2	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	SYB2|VAMP-2	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.859	-	-	Denoised score >= 0.75	-	BIOGRID
745068	3306	3312	109538	109544	-	-	HSPA2	HSPA8	HSP70-2|HSP70-3	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.78	-	-	Denoised score >= 0.75	-	BIOGRID
745578	3312	5591	109544	111577	-	-	HSPA8	PRKDC	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	DNA-PKcs|DNAPK|DNPK1|HYRC|HYRC1|IMD26|XRCC7|p350	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.755	-	-	Denoised score >= 0.75	-	BIOGRID
745710	3312	10921	109544	116125	-	-	HSPA8	RNPS1	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	E5.1	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.898	-	-	Denoised score >= 0.75	-	BIOGRID
745736	3312	2923	109544	109180	-	-	HSPA8	PDIA3	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	ER60|ERp57|ERp60|ERp61|GRP57|GRP58|HEL-S-269|HEL-S-93n|HsT17083|P58|PI-PLC	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.882	-	-	Denoised score >= 0.75	-	BIOGRID
746006	3312	220988	109544	128670	-	-	HSPA8	HNRNPA3	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	2610510D13Rik|D10S102|FBRNP|HNRPA3	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.769	-	-	Denoised score >= 0.75	-	BIOGRID
746455	3312	6191	109544	112105	-	-	HSPA8	RPS4X	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	CCG2|DXS306|RPS4|S4|SCAR|SCR10	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.772	-	-	Denoised score >= 0.75	-	BIOGRID
748345	3312	25813	109544	117342	-	CGI-51	HSPA8	SAMM50	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	OMP85|SAM50|TOB55|TRG-3|YNL026W	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.876	-	-	Denoised score >= 0.75	-	BIOGRID
748556	1938	3312	108258	109544	-	-	EEF2	HSPA8	EEF-2|EF-2|EF2|SCA26	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.867	-	-	Denoised score >= 0.75	-	BIOGRID
749119	3312	9632	109544	114991	-	-	HSPA8	SEC24C	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	-	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.849	-	-	Denoised score >= 0.75	-	BIOGRID
749902	54788	3312	120150	109544	-	-	DNAJB12	HSPA8	DJ10	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.828	-	-	Denoised score >= 0.75	-	BIOGRID
750045	3312	10963	109544	116162	-	-	HSPA8	STIP1	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	HEL-S-94n|HOP|IEF-SSP-3521|P60|STI1|STI1L	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.826	-	-	Denoised score >= 0.75	-	BIOGRID
751461	3312	6742	109544	112620	-	-	HSPA8	SSBP1	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Mt-SSB|SOSS-B1|SSBP|mtSSB	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.797	-	-	Denoised score >= 0.75	-	BIOGRID
752194	3312	6210	109544	112124	-	OK/SW-cl.82	HSPA8	RPS15A	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	S15a	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.784	-	-	Denoised score >= 0.75	-	BIOGRID
752301	3312	6142	109544	112062	-	-	HSPA8	RPL18A	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	L18A	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.782	-	-	Denoised score >= 0.75	-	BIOGRID
752660	3312	55707	109544	120832	-	-	HSPA8	NECAP2	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	-	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.778	-	-	Denoised score >= 0.75	-	BIOGRID
752672	3312	6651	109544	112534	-	HSPC310	HSPA8	SON	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	BASS1|C21orf50|DBP-5|NREBP|SON3	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.777	-	-	Denoised score >= 0.75	-	BIOGRID
753443	3312	6132	109544	112052	-	-	HSPA8	RPL8	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	L8	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.765	-	-	Denoised score >= 0.75	-	BIOGRID
753644	3312	22872	109544	116539	-	HSPC275	HSPA8	SEC31A	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	ABP125|ABP130|HSPC334|SEC31L1	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.762	-	-	Denoised score >= 0.75	-	BIOGRID
753860	3312	5451	109544	111447	-	-	HSPA8	POU2F1	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	OCT1|OTF1|oct-1B	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.759	-	-	Denoised score >= 0.75	-	BIOGRID
795627	3303	3312	109535	109544	DAQB-147D11.1	-	HSPA1A	HSPA8	HEL-S-103|HSP70-1|HSP70-1A|HSP70I|HSP72|HSPA1	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.943	-	-	Denoised score >= 0.75	-	BIOGRID
795931	3757	3312	109959	109544	-	-	KCNH2	HSPA8	ERG-1|ERG1|H-ERG|HERG|HERG1|Kv11.1|LQT2|SQT1	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Walker VE (2007)	17569659	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
797557	2099	3312	108403	109544	RP1-130E4.1	-	ESR1	HSPA8	ER|ESR|ESRA|ESTRR|Era|NR3A1	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Tarallo R (2011)	21182205	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
799468	3312	91662	109544	124861	-	-	HSPA8	NLRP12	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	CLR19.3|FCAS2|NALP12|PAN6|PYPAF7|RNO|RNO2	Affinity Capture-Western	physical	Arthur JC (2007)	17947705	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
811480	9775	3312	115119	109544	-	-	EIF4A3	HSPA8	DDX48|MUK34|NMP265|NUK34|RCPS|eIF4AIII	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Singh G (2012)	23084401	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
811495	4116	3312	110290	109544	RP5-1024G6.4	-	MAGOH	HSPA8	MAGOH1|MAGOHA	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Singh G (2012)	23084401	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
815136	1956	3312	108276	109544	-	-	EGFR	HSPA8	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Lavictoire SJ (2003)	12471035	9606	9606	Low Throughput	-	-	-	EGFRvIII mutant form used in experiment	-	BIOGRID
815648	57154	3312	121411	109544	-	-	SMURF1	HSPA8	-	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Xie Y (2013)	23184937	9606	9606	High Throughput	-	-	-	T-REx-293 cell line;  exogenous expression of bait	-	BIOGRID
816343	1499	3312	107880	109544	OK/SW-cl.35	-	CTNNB1	HSPA8	CTNNB|MRD19|armadillo	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Tian Q (2004)	15492215	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
817307	7415	3312	113258	109544	-	-	VCP	HSPA8	ALS14|HEL-220|HEL-S-70|IBMPFD|IBMPFD1|TERA|p97	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Yu CC (2013)	23383273	9606	9606	High Throughput	-	-	-	exogenous expression of bait	-	BIOGRID
817854	26146	3312	117577	109544	-	-	TRAF3IP1	HSPA8	IFT54|MIP-T3|MIPT3	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Guo CW (2010)	20391533	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
817874	26146	3312	117577	109544	-	-	TRAF3IP1	HSPA8	IFT54|MIP-T3|MIPT3	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-Western	physical	Guo CW (2010)	20391533	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
817877	3312	26146	109544	117577	-	-	HSPA8	TRAF3IP1	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	IFT54|MIP-T3|MIPT3	Affinity Capture-Western	physical	Guo CW (2010)	20391533	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
817880	3312	26146	109544	117577	-	-	HSPA8	TRAF3IP1	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	IFT54|MIP-T3|MIPT3	Co-localization	physical	Guo CW (2010)	20391533	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
818856	3320	3312	109552	109544	-	-	HSP90AA1	HSPA8	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Gano JJ (2010)	19875381	9606	9606	High Throughput	-	-	-	interaction increased in the presence of geldanamycin|proteins pulled down using a TAP-tagged N- or C-terminal fragment of HSP90AA1	-	BIOGRID
823398	9132	3312	114580	109544	-	-	KCNQ4	HSPA8	DFNA2|DFNA2A|KV7.4	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-Western	physical	Gao Y (2013)	23431407	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
823399	3312	9132	109544	114580	-	-	HSPA8	KCNQ4	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	DFNA2|DFNA2A|KV7.4	Affinity Capture-Western	physical	Gao Y (2013)	23431407	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
824133	10910	3312	116115	109544	RP11-93H24.2	-	SUGT1	HSPA8	SGT1	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Niikura Y (2006)	16501598	9606	9606	Low Throughput	-	-	-	figure 4.	-	BIOGRID
824135	10910	3312	116115	109544	RP11-93H24.2	-	SUGT1	HSPA8	SGT1	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-Western	physical	Niikura Y (2006)	16501598	9606	9606	Low Throughput	-	-	-	figure 4.	-	BIOGRID
824806	5501	3312	111495	109544	-	-	PPP1CC	HSPA8	PP-1G|PP1C|PPP1G	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Fardilha M (2011)	21382349	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
825406	2100	3312	108404	109544	-	-	ESR2	HSPA8	ER-BETA|ESR-BETA|ESRB|ESTRB|Erb|NR3A2	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Nassa G (2011)	21182203	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
826951	2335	3312	108621	109544	-	-	FN1	HSPA8	CIG|ED-B|FINC|FN|FNZ|GFND|GFND2|LETS|MSF	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Humphries JD (2009)	19738201	9606	9606	High Throughput	-	-	-	exogenous expression of bait	-	BIOGRID
827057	7412	3312	113255	109544	-	-	VCAM1	HSPA8	CD106|INCAM-100	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Humphries JD (2009)	19738201	9606	9606	High Throughput	-	-	-	exogenous expression of bait	-	BIOGRID
827694	51593	3312	119626	109544	-	-	SRRT	HSPA8	ARS2|ASR2|serrate	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Two-hybrid	physical	Hegele A (2012)	22365833	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
827871	3312	51593	109544	119626	-	-	HSPA8	SRRT	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	ARS2|ASR2|serrate	Two-hybrid	physical	Hegele A (2012)	22365833	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
827872	3312	57805	109544	121775	-	-	HSPA8	CCAR2	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	DBC-1|DBC1|KIAA1967|NET35|p30 DBC|p30DBC	Two-hybrid	physical	Hegele A (2012)	22365833	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
827873	3312	9532	109544	114908	-	RP3-496N17.2	HSPA8	BAG2	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	BAG-2|dJ417I1.2	Two-hybrid	physical	Hegele A (2012)	22365833	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
828189	57805	3312	121775	109544	-	-	CCAR2	HSPA8	DBC-1|DBC1|KIAA1967|NET35|p30 DBC|p30DBC	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Two-hybrid	physical	Hegele A (2012)	22365833	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
828419	9532	3312	114908	109544	RP3-496N17.2	-	BAG2	HSPA8	BAG-2|dJ417I1.2	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Two-hybrid	physical	Hegele A (2012)	22365833	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
829532	999	3312	107434	109544	-	-	CDH1	HSPA8	Arc-1|CD324|CDHE|ECAD|LCAM|UVO	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Catimel B (2005)	16212417	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
829833	708	3312	107169	109544	-	-	C1QBP	HSPA8	GC1QBP|HABP1|SF2p32|gC1Q-R|gC1qR|p32	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Yagi M (2012)	22904065	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
830694	673	3312	107141	109544	-	-	BRAF	HSPA8	B-RAF1|BRAF1|NS7|RAFB1	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Gloeckner CJ (2007)	17979178	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
830713	5604	3312	111590	109544	-	-	MAP2K1	HSPA8	CFC3|MAPKK1|MEK1|MKK1|PRKMK1	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Gloeckner CJ (2007)	17979178	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
830734	7531	3312	113363	109544	-	-	YWHAE	HSPA8	14-3-3E|HEL2|KCIP-1|MDCR|MDS	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Gloeckner CJ (2007)	17979178	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
831976	9657	3312	115015	109544	OK/SW-cl.85	-	IQCB1	HSPA8	NPHP5|PIQ|SLSN5	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Sang L (2011)	21565611	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
832630	5536	3312	111528	109544	-	-	PPP5C	HSPA8	PP5|PPP5|PPT	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Skarra DV (2011)	21360678	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
