#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
1037734	1435	6449	107822	112347	RP11-195M16.2	-	CSF1	SGTA	CSF-1|MCSF	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1037761	1469	6449	107851	112347	-	-	CST1	SGTA	-	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1037817	1514	6449	107894	112347	RP11-65B23.1	-	CTSL	SGTA	CATL|CTSL1|MEP	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1038262	2202	6449	108496	112347	-	-	EFEMP1	SGTA	DHRD|DRAD|FBLN3|FBNL|FIBL-3|MLVT|MTLV|S1-5	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1038521	2695	6449	108962	112347	-	-	GIP	SGTA	-	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1038869	2896	6449	109153	112347	-	-	GRN	SGTA	CLN11|GEP|GP88|PCDGF|PEPI|PGRN	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1038905	2993	6449	109248	112347	-	-	GYPA	SGTA	CD235a|GPA|GPErik|GPSAT|HGpMiV|HGpMiXI|HGpSta(C)|MN|MNS|PAS-2	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1039164	3535	6449	109751	112347	-	-	IGL	SGTA	IGL@|IGLC6	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1039167	3537	6449	109753	112347	-	-	IGLC1	SGTA	IGLC	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1039461	3853	6449	110051	112347	-	-	KRT6A	SGTA	CK6A|CK6C|CK6D|K6A|K6C|K6D|KRT6C|KRT6D|PC3	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1039759	3895	6449	110092	112347	-	-	KTN1	SGTA	CG1|KNT|MU-RMS-40.19	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1039762	3904	6449	110099	112347	XXbac-BCX535A19.6	-	LAIR2	SGTA	CD306	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1040504	4477	6449	110583	112347	RP11-481A12.1	-	MSMB	SGTA	HPC13|IGBF|MSP|MSPB|PN44|PRPS|PSP|PSP-94|PSP57|PSP94	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1040658	4832	6449	110896	112347	-	-	NME3	SGTA	DR-nm23|NDPK-C|NDPKC|NM23-H3|NM23H3|c371H6.2	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1040747	5054	6449	111091	112347	-	-	SERPINE1	SGTA	PAI|PAI-1|PAI1|PLANH1	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1040993	5479	6449	111475	112347	-	-	PPIB	SGTA	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1040996	5480	6449	111476	112347	-	-	PPIC	SGTA	CYPC	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1041035	5552	6449	111543	112347	-	-	SRGN	SGTA	PPG|PRG|PRG1	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1041487	5920	6449	111855	112347	-	-	RARRES3	SGTA	HRASLS4|HRSL4|PLA1/2-3|RIG1|TIG3	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1041839	6184	6449	112099	112347	-	-	RPN1	SGTA	OST1|RBPH1	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1041938	6385	6449	112286	112347	-	-	SDC4	SGTA	SYND4	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042060	6442	6449	112340	112347	-	-	SGCA	SGTA	50-DAG|A2|ADL|DAG2|DMDA2|LGMD2D|SCARMD1|adhalin	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042062	6449	6590	112347	112475	-	-	SGTA	SLPI	SGT|alphaSGT|hSGT	ALK1|ALP|BLPI|HUSI|HUSI-I|MPI|WAP4|WFDC4	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042063	6449	6649	112347	112532	-	-	SGTA	SOD3	SGT|alphaSGT|hSGT	EC-SOD	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042064	6449	6696	112347	112574	-	PSEC0156	SGTA	SPP1	SGT|alphaSGT|hSGT	BNSP|BSPI|ETA-1|OPN	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042065	6449	6782	112347	112659	-	-	SGTA	HSPA13	SGT|alphaSGT|hSGT	STCH	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042066	6449	6860	112347	112724	-	-	SGTA	SYT4	SGT|alphaSGT|hSGT	HsT1192	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042067	6449	7033	112347	112891	-	-	SGTA	TFF3	SGT|alphaSGT|hSGT	ITF|P1B|TFI	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042068	6449	7037	112347	112895	-	-	SGTA	TFRC	SGT|alphaSGT|hSGT	CD71|T9|TFR|TFR1|TR|TRFR|p90	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042069	6449	7039	112347	112897	-	-	SGTA	TGFA	SGT|alphaSGT|hSGT	TFGA	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042070	6449	7380	112347	113226	-	CTA-268H5.10-002	SGTA	UPK3A	SGT|alphaSGT|hSGT	UP3A|UPIII|UPIIIA|UPK3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042071	6449	7432	112347	113273	-	RP4-546K19.1	SGTA	VIP	SGT|alphaSGT|hSGT	PHM27	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042072	6449	7917	112347	113647	-	DADB-70P7.10-021	SGTA	BAG6	SGT|alphaSGT|hSGT	BAG-6|BAT3|D6S52E|G3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042073	6449	9370	112347	114771	-	-	SGTA	ADIPOQ	SGT|alphaSGT|hSGT	ACDC|ACRP30|ADIPQTL1|ADPN|APM-1|APM1|GBP28	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042074	6449	23208	112347	116815	-	-	SGTA	SYT11	SGT|alphaSGT|hSGT	SYT12|sytXI	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042075	6449	23495	112347	117046	-	-	SGTA	TNFRSF13B	SGT|alphaSGT|hSGT	CD267|CVID|CVID2|IGAD2|RYZN|TACI|TNFRSF14B	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042076	6449	27040	112347	117971	-	-	SGTA	LAT	SGT|alphaSGT|hSGT	LAT1|pp36	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042077	6449	30008	112347	119026	-	UNQ200/PRO226	SGTA	EFEMP2	SGT|alphaSGT|hSGT	ARCL1B|FBLN4|MBP1|UPH1	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042078	6449	50848	112347	119153	-	RP11-544M22.2	SGTA	F11R	SGT|alphaSGT|hSGT	CD321|JAM|JAM1|JAMA|JCAM|KAT|PAM-1	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042079	6449	51060	112347	119252	-	UNQ713/PRO1376	SGTA	TXNDC12	SGT|alphaSGT|hSGT	AG1|AGR1|ERP16|ERP18|ERP19|PDIA16|TLP19|hAG-1|hTLP19	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042080	6449	51083	112347	119273	-	-	SGTA	GAL	SGT|alphaSGT|hSGT	GAL-GMAP|GALN|GLNN|GMAP	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042081	6449	51661	112347	119666	-	UNQ670/PRO1304	SGTA	FKBP7	SGT|alphaSGT|hSGT	FKBP23|PPIase	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042082	6449	53822	112347	119795	-	-	SGTA	FXYD7	SGT|alphaSGT|hSGT	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042083	6449	54838	112347	120189	-	RP11-753C18.10-001	SGTA	WBP1L	SGT|alphaSGT|hSGT	C10orf26|OPA1L|OPAL1	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042084	6449	55194	112347	120491	-	RP11-268J15.2	SGTA	EVA1B	SGT|alphaSGT|hSGT	C1orf78|FAM176B	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042085	6449	55739	112347	120857	-	-	SGTA	CARKD	SGT|alphaSGT|hSGT	LP3298	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042086	6449	56005	112347	121028	-	-	SGTA	C19orf10	SGT|alphaSGT|hSGT	EUROIMAGE1875335|IL25|IL27|IL27w|R33729_1|SF20	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042087	6449	56144	112347	121084	-	-	SGTA	PCDHA4	SGT|alphaSGT|hSGT	CNR1|CNRN1|CRNR1|PCDH-ALPHA4	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042088	6449	57045	112347	121338	-	PSEC0250	SGTA	TWSG1	SGT|alphaSGT|hSGT	TSG	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042089	6449	57228	112347	121462	-	-	SGTA	SMAGP	SGT|alphaSGT|hSGT	hSMAGP	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042090	6449	57326	112347	121486	-	RP11-307C12.2	SGTA	PBXIP1	SGT|alphaSGT|hSGT	HPIP	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042091	6449	79089	112347	122537	-	FP2653	SGTA	TMUB2	SGT|alphaSGT|hSGT	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042092	6449	79669	112347	122794	-	-	SGTA	C3orf52	SGT|alphaSGT|hSGT	TTMP	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042093	6449	81608	112347	123545	-	-	SGTA	FIP1L1	SGT|alphaSGT|hSGT	FIP1|Rhe|hFip1	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042094	6449	84888	112347	124328	-	PSEC0147	SGTA	SPPL2A	SGT|alphaSGT|hSGT	IMP3|PSL2	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042095	6449	114897	112347	125388	-	UNQ310/PRO353	SGTA	C1QTNF1	SGT|alphaSGT|hSGT	CTRP1|GIP|ZSIG37	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042096	6449	114904	112347	125393	-	UNQ581/PRO1151	SGTA	C1QTNF6	SGT|alphaSGT|hSGT	CTFP6|CTRP6|ZACRP6	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042097	6449	118471	112347	125610	-	RP11-122K13.6	SGTA	PRAP1	SGT|alphaSGT|hSGT	PRO1195|UPA	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042098	6449	121506	112347	125733	-	UNQ781/PRO1575	SGTA	ERP27	SGT|alphaSGT|hSGT	C12orf46|PDIA8	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042099	6449	124220	112347	125855	-	UNQ773/PRO1567	SGTA	ZG16B	SGT|alphaSGT|hSGT	EECP|HRPE773|JCLN2|PAUF|PRO1567	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042100	6449	134288	112347	126393	-	-	SGTA	TMEM174	SGT|alphaSGT|hSGT	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042101	6449	147872	112347	127094	-	-	SGTA	CCDC155	SGT|alphaSGT|hSGT	KASH5	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042102	6449	150771	112347	127325	-	-	SGTA	ITPRIPL1	SGT|alphaSGT|hSGT	KIAA1754L	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042103	6449	155465	112347	127586	-	UNQ642/PRO1272	SGTA	AGR3	SGT|alphaSGT|hSGT	AG3|BCMP11|HAG3|PDIA18|hAG-3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042104	6449	203562	112347	128478	-	RP5-1055C14.8	SGTA	TMEM31	SGT|alphaSGT|hSGT	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042105	6449	222894	112347	128819	-	-	SGTA	FERD3L	SGT|alphaSGT|hSGT	N-TWIST|NATO3|NTWIST|bHLHa31	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042106	6449	653808	112347	576089	-	hCG_1641409	SGTA	ZG16	SGT|alphaSGT|hSGT	JCLN|JCLN1|ZG16A	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1050577	6449	8266	112347	113885	-	XX-FW89031B12.1	SGTA	UBL4A	SGT|alphaSGT|hSGT	DX254E|DXS254E|G6PD|GDX|GET5|MDY2|TMA24|UBL4	Reconstituted Complex	physical	Darby JF (2014)	25415308	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1050578	8266	6449	113885	112347	XX-FW89031B12.1	-	UBL4A	SGTA	DX254E|DXS254E|G6PD|GDX|GET5|MDY2|TMA24|UBL4	SGT|alphaSGT|hSGT	Reconstituted Complex	physical	Darby JF (2014)	25415308	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1050579	6449	8266	112347	113885	-	XX-FW89031B12.1	SGTA	UBL4A	SGT|alphaSGT|hSGT	DX254E|DXS254E|G6PD|GDX|GET5|MDY2|TMA24|UBL4	Co-crystal Structure	physical	Darby JF (2014)	25415308	9606	9606	Low Throughput	-	-	-	NMR structure	-	BIOGRID
1050580	6449	7917	112347	113647	-	DADB-70P7.10-021	SGTA	BAG6	SGT|alphaSGT|hSGT	BAG-6|BAT3|D6S52E|G3	Co-crystal Structure	physical	Darby JF (2014)	25415308	9606	9606	Low Throughput	-	-	-	NMR structure	-	BIOGRID
1050581	6449	7917	112347	113647	-	DADB-70P7.10-021	SGTA	BAG6	SGT|alphaSGT|hSGT	BAG-6|BAT3|D6S52E|G3	Reconstituted Complex	physical	Darby JF (2014)	25415308	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1050582	7917	6449	113647	112347	DADB-70P7.10-021	-	BAG6	SGTA	BAG-6|BAT3|D6S52E|G3	SGT|alphaSGT|hSGT	Reconstituted Complex	physical	Darby JF (2014)	25415308	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1107894	6449	2908	112347	109165	-	-	SGTA	NR3C1	SGT|alphaSGT|hSGT	GCCR|GCR|GCRST|GR|GRL	Two-hybrid	physical	Paul A (2014)	24753260	9606	9606	Low Throughput	-	-	-	Figure 4	-	BIOGRID
1107895	6449	5241	112347	111260	-	-	SGTA	PGR	SGT|alphaSGT|hSGT	NR3C3|PR	Two-hybrid	physical	Paul A (2014)	24753260	9606	9606	Low Throughput	-	-	-	Figure 4	-	BIOGRID
1107896	6449	3308	112347	109540	-	-	SGTA	HSPA4	SGT|alphaSGT|hSGT	APG-2|HEL-S-5a|HS24/P52|HSPH2|RY|hsp70|hsp70RY	Reconstituted Complex	physical	Paul A (2014)	24753260	9606	9606	Low Throughput	-	-	-	Figure 5|isothermal titration calorimetry	-	BIOGRID
1107897	6449	3320	112347	109552	-	-	SGTA	HSP90AA1	SGT|alphaSGT|hSGT	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Reconstituted Complex	physical	Paul A (2014)	24753260	9606	9606	Low Throughput	-	-	-	Figure 5|isothermal titration calorimetry	-	BIOGRID
1173481	6449	7917	112347	113647	-	DADB-70P7.10-021	SGTA	BAG6	SGT|alphaSGT|hSGT	BAG-6|BAT3|D6S52E|G3	Affinity Capture-Western	physical	Liu Y (2014)	24424410	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1174557	6449	856821	112347	36832	-	YER087C-B	SGTA	SBH1	SGT|alphaSGT|hSGT	SEB1|YER087C-A|Arf family guanine nucleotide exchange factor SBH1|L000002846|L000004137	Reconstituted Complex	physical	Mock JY (2015)	25535373	9606	559292	Low Throughput	-	-	-	-	-	BIOGRID
1182056	6449	51608	112347	119636	-	CGI-20	SGTA	GET4	SGT|alphaSGT|hSGT	C7orf20|CEE|TRC35	Affinity Capture-MS	physical	Huttlin EL (2015)	26186194	9606	9606	High Throughput	0.779361719	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
1260546	6449	1491	112347	107873	-	-	SGTA	CTH	SGT|alphaSGT|hSGT	-	Co-fractionation	physical	Wan C (2015)	26344197	9606	9606	High Throughput	0.086672119	-	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID
1264242	6449	51690	112347	119678	-	-	SGTA	LSM7	SGT|alphaSGT|hSGT	YNL147W	Co-fractionation	physical	Wan C (2015)	26344197	9606	9606	High Throughput	0.089542607	-	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID
1264382	6449	90411	112347	124712	-	-	SGTA	MCFD2	SGT|alphaSGT|hSGT	F5F8D|F5F8D2|LMAN1IP|SDNSF	Co-fractionation	physical	Wan C (2015)	26344197	9606	9606	High Throughput	0.094937714	-	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID
1272057	8454	6449	114032	112347	-	-	CUL1	SGTA	-	SGT|alphaSGT|hSGT	Co-fractionation	physical	Wan C (2015)	26344197	9606	9606	High Throughput	0.077570477	-	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID
1272058	5718	6449	111690	112347	-	-	PSMD12	SGTA	Rpn5|p55	SGT|alphaSGT|hSGT	Co-fractionation	physical	Wan C (2015)	26344197	9606	9606	High Throughput	0.150430681	-	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID
1438388	114904	6449	125393	112347	UNQ581/PRO1151	-	C1QTNF6	SGTA	CTFP6|CTRP6|ZACRP6	SGT|alphaSGT|hSGT	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1438460	134288	6449	126393	112347	-	-	TMEM174	SGTA	-	SGT|alphaSGT|hSGT	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1438485	150771	6449	127325	112347	-	-	ITPRIPL1	SGTA	KIAA1754L	SGT|alphaSGT|hSGT	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1438564	2202	6449	108496	112347	-	-	EFEMP1	SGTA	DHRD|DRAD|FBLN3|FBNL|FIBL-3|MLVT|MTLV|S1-5	SGT|alphaSGT|hSGT	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1438654	23208	6449	116815	112347	-	-	SYT11	SGTA	SYT12|sytXI	SGT|alphaSGT|hSGT	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1438924	50848	6449	119153	112347	RP11-544M22.2	-	F11R	SGTA	CD321|JAM|JAM1|JAMA|JCAM|KAT|PAM-1	SGT|alphaSGT|hSGT	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1439007	55739	6449	120857	112347	-	-	CARKD	SGTA	LP3298	SGT|alphaSGT|hSGT	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1439086	6442	6449	112340	112347	-	-	SGCA	SGTA	50-DAG|A2|ADL|DAG2|DMDA2|LGMD2D|SCARMD1|adhalin	SGT|alphaSGT|hSGT	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1439087	6449	6782	112347	112659	-	-	SGTA	HSPA13	SGT|alphaSGT|hSGT	STCH	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1439088	6449	79089	112347	122537	-	FP2653	SGTA	TMUB2	SGT|alphaSGT|hSGT	-	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1513676	56436	6449	207978	112347	RP23-16P3.2	-	Adrm1	SGTA	1110063P18Rik|2510006J17Rik|AA408205|ARM-1|AU043535|Arm1|Gp110|Rpn13	SGT|alphaSGT|hSGT	Affinity Capture-Western	physical	Leznicki P (2015)	26169395	10090	9606	Low Throughput	-	-	-	-	-	BIOGRID
1513677	56436	6449	207978	112347	RP23-16P3.2	-	Adrm1	SGTA	1110063P18Rik|2510006J17Rik|AA408205|ARM-1|AU043535|Arm1|Gp110|Rpn13	SGT|alphaSGT|hSGT	Two-hybrid	physical	Leznicki P (2015)	26169395	10090	9606	Low Throughput	-	-	-	-	-	BIOGRID
1513678	6449	56436	112347	207978	-	RP23-16P3.2	SGTA	Adrm1	SGT|alphaSGT|hSGT	1110063P18Rik|2510006J17Rik|AA408205|ARM-1|AU043535|Arm1|Gp110|Rpn13	Affinity Capture-Western	physical	Leznicki P (2015)	26169395	9606	10090	Low Throughput	-	-	-	-	-	BIOGRID
1513679	6449	56436	112347	207978	-	RP23-16P3.2	SGTA	Adrm1	SGT|alphaSGT|hSGT	1110063P18Rik|2510006J17Rik|AA408205|ARM-1|AU043535|Arm1|Gp110|Rpn13	Reconstituted Complex	physical	Leznicki P (2015)	26169395	9606	10090	Low Throughput	-	-	-	-	-	BIOGRID
1513680	56436	6449	207978	112347	RP23-16P3.2	-	Adrm1	SGTA	1110063P18Rik|2510006J17Rik|AA408205|ARM-1|AU043535|Arm1|Gp110|Rpn13	SGT|alphaSGT|hSGT	Reconstituted Complex	physical	Leznicki P (2015)	26169395	10090	9606	Low Throughput	-	-	-	-	-	BIOGRID
1513681	10213	6449	115508	112347	-	-	PSMD14	SGTA	PAD1|POH1|RPN11	SGT|alphaSGT|hSGT	Affinity Capture-Western	physical	Leznicki P (2015)	26169395	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2209211	6449	11047	112347	116235	-	-	SGTA	ADRM1	SGT|alphaSGT|hSGT	ARM-1|ARM1|GP110	Reconstituted Complex	physical	Thapaliya A (2016)	27827410	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2354592	6449	7917	112347	113647	-	DADB-70P7.10-021	SGTA	BAG6	SGT|alphaSGT|hSGT	BAG-6|BAT3|D6S52E|G3	Reconstituted Complex	physical	Krysztofinska EM (2016)	27193484	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
