#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
420145	855973	854168	36051	34410	YPL130W	YOR007C	SPO19	SGT2	-	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1544	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
421083	856081	854168	36152	34410	YPL026C	YOR007C	SKS1	SGT2	SHA3|putative serine/threonine protein kinase SKS1|L000004139|L000002824	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1579	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
421554	856141	854168	36207	34410	YPR029C	YOR007C	APL4	SGT2	L000004054	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1411	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
425300	854168	854335	34410	34560	YOR007C	YOR164C	SGT2	GET4	L000004506	ENV8	Affinity Capture-MS	physical	Costanzo M (2010)	20093466	559292	559292	Low Throughput	-	-	-	Proteins were only considered to be specific interactors if they showed 5-fold enrichment in the tandem affinity purification and were detected with 5 spectra or more.	-	BIOGRID
425301	854168	854038	34410	34289	YOR007C	YOL111C	SGT2	MDY2	L000004506	GET5|TMA24	Affinity Capture-MS	physical	Costanzo M (2010)	20093466	559292	559292	Low Throughput	-	-	-	Proteins were only considered to be specific interactors if they showed 5-fold enrichment in the tandem affinity purification and were detected with 5 spectra or more.	-	BIOGRID
425302	854168	855998	34410	36075	YOR007C	YPL106C	SGT2	SSE1	L000004506	LPG3|MSI3|adenyl-nucleotide exchange factor SSE1|L000002078	Affinity Capture-MS	physical	Costanzo M (2010)	20093466	559292	559292	Low Throughput	-	-	-	Proteins were only considered to be specific interactors if they showed 5-fold enrichment in the tandem affinity purification and were detected with 5 spectra or more.	-	BIOGRID
425303	854168	852467	34410	32869	YOR007C	YBR169C	SGT2	SSE2	L000004506	adenyl-nucleotide exchange factor SSE2|L000002079	Affinity Capture-MS	physical	Costanzo M (2010)	20093466	559292	559292	Low Throughput	-	-	-	Proteins were only considered to be specific interactors if they showed 5-fold enrichment in the tandem affinity purification and were detected with 5 spectra or more.	-	BIOGRID
425304	854168	851751	34410	32224	YOR007C	YDR171W	SGT2	HSP42	L000004506	L000003095	Affinity Capture-MS	physical	Costanzo M (2010)	20093466	559292	559292	Low Throughput	-	-	-	Proteins were only considered to be specific interactors if they showed 5-fold enrichment in the tandem affinity purification and were detected with 5 spectra or more.	-	BIOGRID
425781	854168	854335	34410	34560	YOR007C	YOR164C	SGT2	GET4	L000004506	ENV8	Two-hybrid	physical	Chang YW (2010)	20106980	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
425784	854168	854038	34410	34289	YOR007C	YOL111C	SGT2	MDY2	L000004506	GET5|TMA24	Two-hybrid	physical	Chang YW (2010)	20106980	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
425787	854038	854168	34289	34410	YOL111C	YOR007C	MDY2	SGT2	GET5|TMA24	L000004506	Affinity Capture-MS	physical	Chang YW (2010)	20106980	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
431566	850554	854168	31152	34410	YFR004W	YOR007C	RPN11	SGT2	MPR1|proteasome regulatory particle lid subunit RPN11|L000002976|L000002965	L000004506	Affinity Capture-MS	physical	Kaake RM (2010)	20170199	559292	559292	High Throughput	-	-	-	Proteasome interacting proteins (PIPs) were identified using QTAX (quantitative analysis of tandem affinity purified in vivo cross-linked (X) protein complexes).  TAP-tagged Rpn11 and in vivo formaldehyde cross-linking were used in the experiment.	-	BIOGRID
442063	853418	854168	33726	34410	YJL034W	YOR007C	KAR2	SGT2	GRP78|Hsp70 family ATPase KAR2|BIP|L000000887	L000004506	Positive Genetic	genetic	Vembar SS (2010)	20430885	559292	559292	High Throughput	2.74855	-	protein/peptide accumulation	Kar2-DAmP allele,  double mutant shows a synthetic effect in UPR response	-	BIOGRID
459698	854168	856817	34410	36828	YOR007C	YER083C	SGT2	GET2	L000004506	HUR2|RMD7	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BIOGRID
460605	853890	854168	34152	34410	YKR020W	YOR007C	VPS51	SGT2	API3|VPS67|WHI6	L000004506	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BIOGRID
460606	856817	854168	36828	34410	YER083C	YOR007C	GET2	SGT2	HUR2|RMD7	L000004506	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BIOGRID
461051	854168	853890	34410	34152	YOR007C	YKR020W	SGT2	VPS51	L000004506	API3|VPS67|WHI6	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BIOGRID
462332	854142	854168	34385	34410	YOL018C	YOR007C	TLG2	SGT2	L000004228	L000004506	Phenotypic Enhancement	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BIOGRID
462333	852586	854168	32977	34410	YBR283C	YOR007C	SSH1	SGT2	L000003994	L000004506	Phenotypic Enhancement	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BIOGRID
462523	854168	854142	34410	34385	YOR007C	YOL018C	SGT2	TLG2	L000004506	L000004228	Phenotypic Enhancement	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BIOGRID
462970	854168	852586	34410	32977	YOR007C	YBR283C	SGT2	SSH1	L000004506	L000003994	Phenotypic Enhancement	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BIOGRID
479696	854335	854168	34560	34410	YOR164C	YOR007C	GET4	SGT2	ENV8	L000004506	Affinity Capture-MS	physical	Wang F (2010)	20850366	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
479701	854038	854168	34289	34410	YOL111C	YOR007C	MDY2	SGT2	GET5|TMA24	L000004506	Affinity Capture-MS	physical	Wang F (2010)	20850366	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
479704	854168	850973	34410	31536	YOR007C	YLR268W	SGT2	SEC22	L000004506	SLY2|TS26|TSL26|SNAP receptor SEC22|L000001845|S000029606|L000002362	Affinity Capture-Western	physical	Wang F (2010)	20850366	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
479705	854168	855224	34410	35364	YOR007C	YMR186W	SGT2	HSC82	L000004506	HSP90|Hsp90 family chaperone HSC82|L000000813	Affinity Capture-MS	physical	Wang F (2010)	20850366	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
479706	854168	851259	34410	31786	YOR007C	YAL005C	SGT2	SSA1	L000004506	YG100|Hsp70 family ATPase SSA1|L000002069	Affinity Capture-MS	physical	Wang F (2010)	20850366	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
479707	854168	850633	34410	31226	YOR007C	YLL026W	SGT2	HSP104	L000004506	chaperone ATPase HSP104|L000000823	Affinity Capture-MS	physical	Wang F (2010)	20850366	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
479708	854168	855725	34410	35818	YOR007C	YNL007C	SGT2	SIS1	L000004506	type II HSP40 co-chaperone SIS1|L000001898	Affinity Capture-MS	physical	Wang F (2010)	20850366	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
479709	854168	852434	34410	32837	YOR007C	YBR137W	SGT2	YBR137W	L000004506	-	Affinity Capture-MS	physical	Wang F (2010)	20850366	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
479710	854168	854745	34410	34927	YOR007C	YIL065C	SGT2	FIS1	L000004506	MDV2	Affinity Capture-Western	physical	Wang F (2010)	20850366	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
479711	851458	854168	31962	34410	YDL100C	YOR007C	GET3	SGT2	ARR4|guanine nucleotide exchange factor GET3	L000004506	Affinity Capture-Western	physical	Wang F (2010)	20850366	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
512306	855466	854168	35584	34410	YNL255C	YOR007C	GIS2	SGT2	L000004862	L000004506	Affinity Capture-RNA	physical	Scherrer T (2011)	21232131	559292	559292	High Throughput	-	-	-	-	-	BIOGRID
534931	850633	854168	31226	34410	YLL026W	YOR007C	HSP104	SGT2	chaperone ATPase HSP104|L000000823	L000004506	Two-hybrid	physical	Kohl C (2011)	21619481	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
534932	854168	850633	34410	31226	YOR007C	YLL026W	SGT2	HSP104	L000004506	chaperone ATPase HSP104|L000000823	Reconstituted Complex	physical	Kohl C (2011)	21619481	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
534933	854168	851259	34410	31786	YOR007C	YAL005C	SGT2	SSA1	L000004506	YG100|Hsp70 family ATPase SSA1|L000002069	Affinity Capture-MS	physical	Kohl C (2011)	21619481	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
534934	854168	851259	34410	31786	YOR007C	YAL005C	SGT2	SSA1	L000004506	YG100|Hsp70 family ATPase SSA1|L000002069	Affinity Capture-Western	physical	Kohl C (2011)	21619481	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
534935	854168	854335	34410	34560	YOR007C	YOR164C	SGT2	GET4	L000004506	ENV8	Affinity Capture-MS	physical	Kohl C (2011)	21619481	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
534936	854168	854038	34410	34289	YOR007C	YOL111C	SGT2	MDY2	L000004506	GET5|TMA24	Affinity Capture-MS	physical	Kohl C (2011)	21619481	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
534937	854168	852434	34410	32837	YOR007C	YBR137W	SGT2	YBR137W	L000004506	-	Affinity Capture-MS	physical	Kohl C (2011)	21619481	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
534938	854168	854038	34410	34289	YOR007C	YOL111C	SGT2	MDY2	L000004506	GET5|TMA24	Affinity Capture-Western	physical	Kohl C (2011)	21619481	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
534939	854168	854038	34410	34289	YOR007C	YOL111C	SGT2	MDY2	L000004506	GET5|TMA24	Phenotypic Enhancement	genetic	Kohl C (2011)	21619481	559292	559292	Low Throughput	-	-	protein secretion|protein/peptide distribution	-	-	BIOGRID
534940	854168	854038	34410	34289	YOR007C	YOL111C	SGT2	MDY2	L000004506	GET5|TMA24	Synthetic Growth Defect	genetic	Kohl C (2011)	21619481	559292	559292	Low Throughput	-	-	heat sensitivity|resistance to chemicals|vegetative growth	Hygromycin B (CHEBI:16976 and PubChem CID 35766)	-	BIOGRID
534941	851458	854168	31962	34410	YDL100C	YOR007C	GET3	SGT2	ARR4|guanine nucleotide exchange factor GET3	L000004506	Dosage Growth Defect	genetic	Kohl C (2011)	21619481	559292	559292	Low Throughput	-	-	vegetative growth	-	-	BIOGRID
544877	856355	854168	36392	34410	YHL030W	YOR007C	ECM29	SGT2	L000003899	L000004506	Affinity Capture-MS	physical	Panasenko OO (2011)	21321079	559292	559292	High Throughput	-	-	-	-	-	BIOGRID
587890	853866	854168	34129	34410	YKL004W	YOR007C	AUR1	SGT2	inositol phosphorylceramide synthase|L000002767	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-2.515417037	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587891	853870	854168	34133	34410	YKR001C	YOR007C	VPS1	SGT2	GRD1|LAM1|SPO15|VPL1|VPT26|dynamin-like GTPase VPS1|L000002006	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-4.365098771	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587892	850654	854168	31245	34410	YLL006W	YOR007C	MMM1	SGT2	YME6|ERMES complex subunit MMM1|L000001124	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-10.96407153	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587893	850780	854168	31364	34410	YLR091W	YOR007C	GEP5	SGT2	RRG5	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-4.460225399	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587894	850890	854168	31463	34410	YLR193C	YOR007C	UPS1	SGT2	-	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-2.860969896	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587895	850900	854168	31471	34410	YLR203C	YOR007C	MSS51	SGT2	L000001205	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-2.8782875	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587896	850943	854168	31509	34410	YLR242C	YOR007C	ARV1	SGT2	L000003505	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-3.436773553	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587897	850966	854168	31529	34410	YLR262C	YOR007C	YPT6	SGT2	Rab family GTPase YPT6|L000002896|L000002948	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-4.205418034	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587898	855048	854168	35204	34410	YMR032W	YOR007C	HOF1	SGT2	CYK2|formin-binding protein HOF1|L000004406	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-3.566947662	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587899	855114	854168	35264	34410	YMR089C	YOR007C	YTA12	SGT2	RCA1|m-AAA protease subunit YTA12|L000001591|L000002564	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-2.770849695	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587900	855338	854168	35473	34410	YMR293C	YOR007C	HER2	SGT2	GEP6|RRG6|glutamyl-tRNA(Gln) amidotransferase subunit HER2|LRC6|S000124020	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-3.921409256	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587901	855687	854168	35783	34410	YNL041C	YOR007C	COG6	SGT2	COD2|SEC37	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-2.89582027	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587902	855552	854168	35659	34410	YNL169C	YOR007C	PSD1	SGT2	phosphatidylserine decarboxylase 1|L000001518	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-3.166287506	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587903	855787	854168	35876	34410	YNR051C	YOR007C	BRE5	SGT2	-	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-3.437412988	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587904	854087	854168	34334	34410	YOL067C	YOR007C	RTG1	SGT2	L000001783	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-2.674481111	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587905	854073	854168	34321	34410	YOL081W	YOR007C	IRA2	SGT2	CCS1|GLC4|Ras GTPase activating protein IRA2|L000000874	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-2.987738703	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587906	854042	854168	34293	34410	YOL108C	YOR007C	INO4	SGT2	L000000869	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-3.685729108	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587907	854380	854168	34600	34410	YOR205C	YOR007C	GEP3	SGT2	AIM40|FMP38|MTG3|LRC5	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-4.884096815	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587908	854391	854168	34611	34410	YOR216C	YOR007C	RUD3	SGT2	GRP1|L000004185	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-8.639139189	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587909	854508	854168	34715	34410	YOR330C	YOR007C	MIP1	SGT2	DNA-directed DNA polymerase gamma MIP1|L000001113	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-4.443487632	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
587910	856135	854168	36201	34410	YPR024W	YOR007C	YME1	SGT2	OSD1|YTA11|i-AAA protease YME1|L000002522	L000004506	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-3.086162436	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BIOGRID
613469	854168	850973	34410	31536	YOR007C	YLR268W	SGT2	SEC22	L000004506	SLY2|TS26|TSL26|SNAP receptor SEC22|L000001845|S000029606|L000002362	Reconstituted Complex	physical	Wang F (2011)	21835666	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
614534	854168	851259	34410	31786	YOR007C	YAL005C	SGT2	SSA1	L000004506	YG100|Hsp70 family ATPase SSA1|L000002069	Affinity Capture-Western	physical	Chartron JW (2011)	21832041	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
614535	854168	855224	34410	35364	YOR007C	YMR186W	SGT2	HSC82	L000004506	HSP90|Hsp90 family chaperone HSC82|L000000813	Affinity Capture-Western	physical	Chartron JW (2011)	21832041	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
614536	854168	855998	34410	36075	YOR007C	YPL106C	SGT2	SSE1	L000004506	LPG3|MSI3|adenyl-nucleotide exchange factor SSE1|L000002078	Affinity Capture-Western	physical	Chartron JW (2011)	21832041	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
614537	854168	850633	34410	31226	YOR007C	YLL026W	SGT2	HSP104	L000004506	chaperone ATPase HSP104|L000000823	Affinity Capture-Western	physical	Chartron JW (2011)	21832041	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
614538	854335	854168	34560	34410	YOR164C	YOR007C	GET4	SGT2	ENV8	L000004506	Affinity Capture-Western	physical	Chartron JW (2011)	21832041	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
614539	854038	854168	34289	34410	YOL111C	YOR007C	MDY2	SGT2	GET5|TMA24	L000004506	Affinity Capture-Western	physical	Chartron JW (2011)	21832041	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
666844	855224	854168	35364	34410	YMR186W	YOR007C	HSC82	SGT2	HSP90|Hsp90 family chaperone HSC82|L000000813	L000004506	Synthetic Growth Defect	genetic	Franzosa EA (2011)	22140548	559292	559292	High Throughput	-	-	vegetative growth	A genome-wide chemical-genetic screen was used to identify heterozygous deletion strains whose growth at the hypothermic stress temperature of 15oC was negatively affected when Hsp90 function was compromised using the HSP90-inhibiting drug, macbecin II.	-	BIOGRID
667093	855836	854168	35923	34410	YPL240C	YOR007C	HSP82	SGT2	HSP90|Hsp90 family chaperone HSP82|L000000822	L000004506	Synthetic Growth Defect	genetic	Franzosa EA (2011)	22140548	559292	559292	High Throughput	-	-	vegetative growth	A genome-wide chemical-genetic screen was used to identify heterozygous deletion strains whose growth at the hypothermic stress temperature of 15oC was negatively affected when Hsp90 function was compromised using the HSP90-inhibiting drug, macbecin II.	-	BIOGRID
717383	854168	851259	34410	31786	YOR007C	YAL005C	SGT2	SSA1	L000004506	YG100|Hsp70 family ATPase SSA1|L000002069	Affinity Capture-Western	physical	Liou ST (2007)	17441508	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
717384	854168	850636	34410	31229	YOR007C	YLL024C	SGT2	SSA2	L000004506	YG102|Hsp70 family chaperone SSA2|L000002070	Affinity Capture-Western	physical	Liou ST (2007)	17441508	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
